781	5/24/2021	Gujarat	Surat	Residential Rural	49.8	53.9
782	9/3/2021	Andhra PradeshHyderbad	Engineering	80.3	25.7
783	1/5/2021	Gujarat	Surat	Residential Rural	8.0	35.2
784	5/9/2021	Gujarat	Surat	Residential Rural	29.9	74.4
785	1/20/2021	Andhra PradeshHyderbad	Industrial Area	47.4	34.0
786	4/30/2021	Andhra PradeshHyderbad	Residential Rural	68.6	60.5
787	10/31/2020	Gujarat	Surat	Residential Rural	69.9	10.4
788	11/20/2020	Gujarat	Surat	Residential Rural	17.9	23.2
789	5/9/2021	Gujarat	SuratIndustrial Area	74.3	21.0
790	4/28/2021	Andhra PradeshHyderbad	Residential Rural	55.3	60.3
791	11/19/2020	Gujarat	Surat	Industrial Area	86.9	34.4
792	10/7/2020	Andhra PradeshHyderbad	Residential Rural	52.0	19.7
793	4/11/2021	Gujarat	Surat	Industrial Area	80.0	15.0
794	4/16/2021	Andhra PradeshHyderbad	Engineering	69.6	3.3
795	4/1/2021	Gujarat	Surat	Residential Rural	91.4	13.7
796	2/19/2021	Gujarat	Surat	Industrial Area	9.7	91.8
797	9/22/2020	Andhra PradeshHyderbadIndustrial Area	90.6	84.1
798	8/20/2021	Andhra PradeshHyderbad	Residential Rural	18.3	97.3
799	4/30/2021	Andhra PradeshHyderbad	Residential Rural	66.2	21.9
800	4/17/2021	Andhra PradeshHyderbad	Residential Rural	69.2	18.0
801	7/6/2021	Andhra PradeshHyderbad	Industrial Area	52.4	35.5
802	1/18/2021	Andhra PradeshHyderbad	Engineering	5.4	35.2
803	1/2/2021	Gujarat	SuratIndustrial Area	16.2	33.4
804	3/25/2021	Gujarat	Surat	Engineering	18.4	1.7
805	7/22/2021	Andhra PradeshHyderbadIndustrial Area	49.9	2.8
806	12/6/2020	Gujarat	Surat	Residential Rural	96.4	32.7
807	7/25/2021	Gujarat	Surat	Industrial Area	84.9	70.5
808	8/13/2021	Gujarat	SuratIndustrial Area	66.6	52.9
809	7/20/2021	Andhra PradeshHyderbad	Residential Rural	36.6	81.1
810	7/4/2021	Andhra PradeshHyderbad	Residential Rural	76.7	38.6
811	3/19/2021	Gujarat	Surat	Industrial Area	84.9	54.6
812	11/29/2020	Andhra PradeshHyderbad	Industrial Area	81.4	22.2
813	9/21/2020	Andhra PradeshHyderbad	Residential Rural	8.8	5.1
814	12/10/2020	Andhra PradeshHyderbad	Residential Rural	74.9	35.5
815	8/4/2021	Gujarat	Surat	Residential Rural	25.6	55.6
816	9/23/2020	Andhra PradeshHyderbad	Residential Rural	85.7	5.0
817	9/11/2021	Gujarat	Surat	Residential Rural	85.9	45.0
818	9/24/2020	Gujarat	Surat	Residential Rural	13.4	44.1
819	6/24/2021	Gujarat	Surat	Residential Rural	61.6	23.4
820	10/1/2020	Andhra PradeshHyderbad	Industrial Area	84.3	82.2
821	2/23/2021	Andhra PradeshHyderbad	Residential Rural	93.7	54.9
822	10/21/2020	Andhra PradeshHyderbad	Residential Rural	40.3	88.4
823	10/8/2020	Andhra PradeshHyderbad	Industrial Area	42.5	2.9
824	10/18/2020	Gujarat	Surat	Residential Rural	54.0	62.9
825	11/21/2020	Andhra PradeshHyderbad	Residential Rural	66.3	2.4
826	1/10/2021	Gujarat	Surat	Residential Rural	56.4	54.4
827	9/7/2021	Gujarat	Surat	Industrial Area	75.9	92.1
828	10/5/2020	Gujarat	SuratIndustrial Area	64.8	79.4
829	5/22/2021	Gujarat	Surat	Residential Rural	62.0	33.0
830	10/7/2020	Gujarat	Surat	Industrial Area	36.0	6.8
831	10/26/2020	Andhra PradeshHyderbad	Industrial Area	6.6	93.4
832	8/24/2021	Andhra PradeshHyderbad	Residential Rural	46.7	72.2
833	9/3/2021	Gujarat	Surat	Residential Rural	12.3	50.1
834	5/11/2021	Andhra PradeshHyderbadIndustrial Area	52.1	9.1
835	7/20/2021	Andhra PradeshHyderbad	Residential Rural	65.9	43.7
836	7/14/2021	Andhra PradeshHyderbad	Industrial Area	48.4	78.6
837	11/17/2020	Andhra PradeshHyderbad	Residential Rural	67.2	19.4
838	9/29/2020	Gujarat	Surat	Industrial Area	99.7	63.2
839	11/4/2020	Andhra PradeshHyderbad	Residential Rural	61.0	46.7
840	9/26/2020	Gujarat	Surat	Industrial Area	19.0	18.2
841	3/11/2021	Andhra PradeshHyderbad	Residential Rural	12.4	51.4
842	10/14/2020	Gujarat	SuratIndustrial Area	61.6	44.2
843	12/1/2020	Gujarat	Surat	Industrial Area	57.1	36.7
844	5/17/2021	Andhra PradeshHyderbad	Industrial Area	34.7	34.3
845	5/19/2021	Gujarat	Surat	Industrial Area	22.6	2.7
846	5/24/2021	Gujarat	Surat	Residential Rural	22.9	34.4
847	4/15/2021	Gujarat	Surat	Industrial Area	10.9	70.0
848	2/7/2021	Andhra PradeshHyderbad	Industrial Area	84.3	83.0
849	9/21/2020	Andhra PradeshHyderbad	Industrial Area	25.8	60.4
850	12/1/2020	Andhra PradeshHyderbad	Industrial Area	1.3	65.2
851	1/20/2021	Gujarat	SuratIndustrial Area	55.8	92.8
852	1/9/2021	Andhra PradeshHyderbad	Industrial Area	52.5	31.9
853	11/18/2020	Gujarat	SuratIndustrial Area	42.6	42.9
854	3/2/2021	Gujarat	Surat	Industrial Area	12.2	11.5
855	8/7/2021	Andhra PradeshHyderbadIndustrial Area	53.8	17.8
856	12/11/2020	Gujarat	Surat	Residential Rural	50.2	49.9
857	5/8/2021	Gujarat	Surat	Residential Rural	21.3	38.3
858	1/31/2021	Gujarat	Surat	Industrial Area	47.3	84.4
859	11/8/2020	Andhra PradeshHyderbad	Residential Rural	55.3	9.6
860	8/9/2021	Gujarat	Surat	Residential Rural	24.0	3.3
861	1/20/2021	Gujarat	Surat	Residential Rural	21.0	63.0
862	2/13/2021	Gujarat	Surat	Residential Rural	2.6	9.3
863	5/6/2021	Gujarat	Surat	Residential Rural	62.8	14.4
864	10/9/2020	Gujarat	Surat	Residential Rural	79.3	91.8
865	8/7/2021	Gujarat	Surat	Industrial Area	85.3	80.8
866	3/18/2021	Andhra PradeshHyderbad	Industrial Area	90.7	85.0
867	8/18/2021	Andhra PradeshHyderbad	Residential Rural	67.1	5.3
868	2/27/2021	Andhra PradeshHyderbad	Industrial Area	25.0	72.8
869	3/29/2021	Gujarat	Surat	Residential Rural	57.6	42.4
870	4/25/2021	Gujarat	Surat	Residential Rural	94.8	88.3
871	12/30/2020	Andhra PradeshHyderbadIndustrial Area	49.6	84.8
872	10/13/2020	Gujarat	Surat	Engineering	86.1	99.4
873	1/16/2021	Gujarat	Surat	Residential Rural	32.3	30.5
874	8/29/2021	Gujarat	Surat	Industrial Area	2.7	24.8
875	10/6/2020	Andhra PradeshHyderbad	Residential Rural	33.4	12.0
876	12/3/2020	Andhra PradeshHyderbad	Residential Rural	77.6	1.0
877	5/28/2021	Gujarat	SuratIndustrial Area	40.3	70.6
878	5/5/2021	Andhra PradeshHyderbad	Industrial Area	51.4	55.2
879	9/30/2020	Andhra PradeshHyderbad	Residential Rural	3.4	31.4
880	7/8/2021	Gujarat	Surat	Industrial Area	30.3	66.7
881	7/4/2021	Andhra PradeshHyderbad	Industrial Area	3.1	100.0
882	8/14/2021	Andhra PradeshHyderbad	Engineering	82.7	46.6
883	12/16/2020	Andhra PradeshHyderbad	Residential Rural	22.4	45.6
884	12/15/2020	Gujarat	Surat	Residential Rural	44.7	31.7
885	11/30/2020	Andhra PradeshHyderbad	Residential Rural	27.6	58.0
886	7/12/2021	Andhra PradeshHyderbad	Residential Rural	46.2	44.4
887	6/25/2021	Gujarat	Surat	Residential Rural	47.0	13.7
888	5/29/2021	Gujarat	Surat	Industrial Area	39.5	17.6
889	2/9/2021	Andhra PradeshHyderbad	Residential Rural	28.8	92.9
890	9/19/2021	Gujarat	Surat	Residential Rural	3.6	44.9
891	4/1/2021	Andhra PradeshHyderbad	Residential Rural	32.0	29.2
892	8/23/2021	Andhra PradeshHyderbad	Industrial Area	34.3	28.9
893	9/23/2020	Gujarat	Surat	Industrial Area	87.9	83.3
894	12/6/2020	Andhra PradeshHyderbad	Residential Rural	47.2	28.2
895	1/3/2021	Gujarat	Surat	Industrial Area	79.1	24.7
896	9/27/2020	Gujarat	Surat	Industrial Area	79.4	45.9
897	1/11/2021	Gujarat	Surat	Industrial Area	42.8	38.5
898	1/9/2021	Andhra PradeshHyderbad	Industrial Area	10.2	29.2
899	10/24/2020	Andhra PradeshHyderbad	Industrial Area	5.8	23.5
900	5/9/2021	Gujarat	Surat	Industrial Area	4.9	36.6
901	9/17/2021	Andhra PradeshHyderbad	Residential Rural	18.5	35.2
902	5/7/2021	Gujarat	Surat	Engineering	54.6	60.1
903	8/11/2021	Andhra PradeshHyderbad	Residential Rural	35.9	84.3
904	5/21/2021	Gujarat	Surat	Industrial Area	63.3	42.7
905	5/4/2021	Andhra PradeshHyderbad	Industrial Area	13.8	61.0
906	5/27/2021	Andhra PradeshHyderbad	Residential Rural	43.7	27.6
907	5/31/2021	Gujarat	Surat	Residential Rural	28.0	2.5
908	12/7/2020	Andhra PradeshHyderbad	Residential Rural	25.8	79.1
909	10/3/2020	Gujarat	Surat	Residential Rural	60.1	11.7
910	8/3/2021	Andhra PradeshHyderbad	Residential Rural	70.2	99.7
911	9/9/2021	Gujarat	Surat	Industrial Area	20.9	66.2
912	9/4/2021	Andhra PradeshHyderbad	Industrial Area	10.9	34.3
913	4/22/2021	Andhra PradeshHyderbad	Residential Rural	67.0	46.6
914	9/23/2020	Gujarat	Surat	Residential Rural	57.0	96.5
915	8/11/2021	Andhra PradeshHyderbad	Residential Rural	67.1	89.9
916	9/20/2021	Andhra PradeshHyderbadIndustrial Area	53.0	99.4
917	11/26/2020	Andhra PradeshHyderbadIndustrial Area	3.4	40.0
918	5/16/2021	Andhra PradeshHyderbad	Residential Rural	54.6	56.3
919	2/16/2021	Gujarat	Surat	Industrial Area	15.3	89.9
920	5/28/2021	Andhra PradeshHyderbad	Residential Rural	53.8	80.2
921	2/19/2021	Gujarat	Surat	Industrial Area	40.2	87.8
922	7/25/2021	Gujarat	Surat	Residential Rural	33.6	19.5
923	10/26/2020	Andhra PradeshHyderbad	Residential Rural	93.1	63.6
924	3/27/2021	Andhra PradeshHyderbad	Industrial Area	98.6	97.0
925	1/10/2021	Andhra PradeshHyderbad	Industrial Area	3.2	32.2
926	10/1/2020	Gujarat	Surat	Residential Rural	2.6	15.4
927	9/12/2021	Andhra PradeshHyderbad	Industrial Area	32.9	95.7
928	3/22/2021	Gujarat	Surat	Industrial Area	32.2	99.5
929	3/13/2021	Andhra PradeshHyderbad	Engineering	32.0	18.1
930	12/13/2020	Andhra PradeshHyderbad	Engineering	87.6	63.6
931	10/30/2020	Andhra PradeshHyderbad	Residential Rural	90.4	81.6
932	2/9/2021	Andhra PradeshHyderbad	Engineering	77.7	9.5
933	3/28/2021	Andhra PradeshHyderbad	Residential Rural	75.1	35.2
934	6/6/2021	Andhra PradeshHyderbad	Residential Rural	44.8	91.5
935	6/3/2021	Gujarat	Surat	Residential Rural	3.3	78.9
936	1/4/2021	Andhra PradeshHyderbad	Industrial Area	11.0	43.4
937	8/21/2021	Gujarat	SuratIndustrial Area	94.8	81.2
938	9/8/2021	Gujarat	Surat	Residential Rural	28.1	65.0
939	1/8/2021	Gujarat	Surat	Industrial Area	27.8	48.0
940	6/19/2021	Andhra PradeshHyderbad	Industrial Area	22.8	43.2
941	8/18/2021	Gujarat	Surat	Residential Rural	21.5	38.7
942	10/2/2020	Gujarat	Surat	Residential Rural	60.9	74.6
943	10/10/2020	Gujarat	Surat	Industrial Area	14.0	82.4
944	10/27/2020	Andhra PradeshHyderbad	Residential Rural	71.9	36.2
945	7/14/2021	Gujarat	Surat	Engineering	7.9	30.1
946	2/10/2021	Gujarat	Surat	Residential Rural	55.1	59.0
947	3/9/2021	Gujarat	Surat	Residential Rural	10.7	75.3
948	4/4/2021	Gujarat	Surat	Industrial Area	58.8	13.6
949	4/23/2021	Andhra PradeshHyderbad	Industrial Area	59.8	53.0
950	10/23/2020	Gujarat	Surat	Residential Rural	11.2	50.0
951	7/25/2021	Gujarat	Surat	Industrial Area	11.3	27.0
952	10/23/2020	Andhra PradeshHyderbad	Residential Rural	44.2	35.2
953	8/30/2021	Gujarat	Surat	Residential Rural	65.2	67.9
954	12/2/2020	Gujarat	Surat	Residential Rural	37.4	53.0
955	4/14/2021	Gujarat	Surat	Industrial Area	50.7	32.4
956	6/10/2021	Gujarat	Surat	Residential Rural	73.2	36.8
957	4/22/2021	Gujarat	Surat	Residential Rural	27.9	9.1
958	12/14/2020	Andhra PradeshHyderbadIndustrial Area	63.3	88.7
959	3/1/2021	Gujarat	Surat	Residential Rural	28.1	94.0
960	5/20/2021	Gujarat	Surat	Residential Rural	44.5	35.9
961	9/17/2021	Gujarat	Surat	Residential Rural	95.1	57.7
962	4/24/2021	Andhra PradeshHyderbad	Engineering	70.7	97.2
963	10/29/2020	Gujarat	Surat	Industrial Area	35.9	38.0
964	4/19/2021	Gujarat	Surat	Engineering	16.5	17.5
965	9/15/2021	Andhra PradeshHyderbad	Residential Rural	6.1	32.2
966	1/10/2021	Andhra PradeshHyderbad	Industrial Area	93.1	89.3
967	3/9/2021	Gujarat	Surat	Engineering	77.9	77.4
968	2/28/2021	Gujarat	Surat	Residential Rural	58.2	58.9
969	5/24/2021	Gujarat	Surat	Industrial Area	15.8	68.2
970	1/27/2021	Gujarat	Surat	Industrial Area	32.0	39.1
971	5/3/2021	Andhra PradeshHyderbad	Residential Rural	22.6	45.2
972	5/16/2021	Gujarat	Surat	Industrial Area	21.6	25.5
973	3/1/2021	Gujarat	Surat	Engineering	30.7	40.0
974	9/17/2021	Andhra PradeshHyderbadIndustrial Area	86.2	76.0
975	7/21/2021	Gujarat	SuratIndustrial Area	70.2	39.3
976	6/29/2021	Gujarat	Surat	Residential Rural	86.2	45.7
977	6/29/2021	Gujarat	Surat	Industrial Area	53.1	34.2
978	5/18/2021	Andhra PradeshHyderbad	Residential Rural	24.8	69.5
979	11/22/2020	Andhra PradeshHyderbad	Engineering	17.1	80.3
980	1/19/2021	Gujarat	Surat	Engineering	47.5	73.3
981	7/14/2021	Andhra PradeshHyderbadIndustrial Area	1.9	27.2
982	1/14/2021	Gujarat	Surat	Engineering	75.6	70.3
983	6/13/2021	Andhra PradeshHyderbad	Engineering	79.3	18.6
984	11/4/2020	Andhra PradeshHyderbad	Engineering	49.4	34.5
985	12/12/2020	Gujarat	Surat	Residential Rural	23.3	4.2
986	9/9/2021	Andhra PradeshHyderbad	Industrial Area	96.0	56.3
987	12/17/2020	Gujarat	Surat	Residential Rural	56.1	1.1
988	2/2/2021	Andhra PradeshHyderbad	Industrial Area	71.1	49.8
989	8/24/2021	Andhra PradeshHyderbad	Residential Rural	81.3	94.8
990	12/13/2020	Andhra PradeshHyderbad	Residential Rural	39.0	96.4
991	6/12/2021	Andhra PradeshHyderbad	Residential Rural	80.7	71.4
992	12/30/2020	Gujarat	SuratIndustrial Area	18.0	32.0
993	9/22/2020	Andhra PradeshHyderbadIndustrial Area	41.7	59.5
994	8/2/2021	Andhra PradeshHyderbad	Engineering	28.0	66.4
995	5/31/2021	Gujarat	Surat	Residential Rural	80.1	7.7
996	9/10/2021	Gujarat	Surat	Engineering	92.9	56.2
997	4/27/2021	Andhra PradeshHyderbadIndustrial Area	62.8	67.8
998	2/16/2021	Andhra PradeshHyderbad	Industrial Area	30.0	82.8
999	12/27/2020	Gujarat	Surat	Residential Rural	41.0	89.9
1000	3/31/2021	Andhra PradeshHyderbad	Industrial Area	98.7	98.6
